query,gui_ranking,rerank_time_seconds,input_tokens,output_tokens,total_tokens,id_score_map
near  important places,"[33755, 9834, 12394, 61696, 3370, 52949, 20146, 40678, 66553, 66552, 8575, 68289, 9909, 7384, 12189, 15689, 47302, 20147, 62260, 69000]",3.729548399998748,3616,141,3757,"{33755: 0.9, 9834: 0.9, 12394: 0.9, 61696: 0.9, 3370: 0.8, 52949: 0.8, 20146: 0.7, 40678: 0.6, 66553: 0.4, 66552: 0.4, 8575: 0.4, 68289: 0.3, 9909: 0.3, 7384: 0.3, 12189: 0.2, 15689: 0.2, 47302: 0.2, 20147: 0.1, 62260: 0.1, 69000: 0.1}"
video editor,"[27482, 60343, 27481, 63266, 27484, 60346, 63264, 27485, 16, 37560, 60347, 52864, 37568, 13339, 14191, 34997, 53012, 47530, 3789, 63717]",3.5363314999995055,3198,141,3339,"{27482: 1.0, 60343: 1.0, 27481: 0.9, 63266: 0.9, 27484: 0.8, 60346: 0.8, 63264: 0.3, 27485: 0.3, 16: 0.3, 37560: 0.2, 60347: 0.2, 52864: 0.2, 37568: 0.2, 13339: 0.1, 14191: 0.1, 34997: 0.1, 53012: 0.1, 47530: 0.1, 3789: 0.1, 63717: 0.0}"
sports news overview,"[21660, 57889, 20718, 8775, 55542, 57896, 8522, 55540, 10428, 25066, 10803, 19082, 44253, 48736, 33717, 55534, 44257, 21900, 25989, 5907]",3.9327408999961335,3614,141,3755,"{21660: 0.9, 57889: 0.9, 20718: 0.9, 8775: 0.4, 55542: 0.3, 57896: 0.3, 8522: 0.2, 55540: 0.2, 10428: 0.2, 25066: 0.2, 10803: 0.2, 19082: 0.1, 44253: 0.1, 48736: 0.1, 33717: 0.1, 55534: 0.1, 44257: 0.1, 21900: 0.1, 25989: 0.0, 5907: 0.0}"
Advertisment of FedEx,"[28977, 28977, 28977, 24185, 24184, 57903, 57901, 10569, 24187, 57899, 57900, 57898, 68224, 24191, 72218, 24189, 24194, 24186, 39664, 14416]",4.774772500000836,3607,141,3748,"{28977: 0.9, 24185: 0.8, 24184: 0.8, 57903: 0.2, 57901: 0.2, 10569: 0.2, 24187: 0.2, 57899: 0.1, 57900: 0.1, 57898: 0.1, 68224: 0.1, 24191: 0.1, 72218: 0.1, 24189: 0.1, 24194: 0.1, 24186: 0.1, 39664: 0.0, 14416: 0.0}"
Most demanded news and article,"[56393, 20344, 15775, 1558, 41495, 37324, 16503, 37326, 29144, 15776, 36173, 7957, 5184, 279, 7959, 56396, 56394, 2850, 2856, 67984]",4.1775058999992325,4043,148,4191,"{56393: 0.9, 20344: 0.9, 15775: 0.9, 1558: 0.8, 41495: 0.8, 37324: 0.7, 16503: 0.6, 37326: 0.4, 29144: 0.3, 15776: 0.3, 36173: 0.3, 7957: 0.2, 5184: 0.2, 279: 0.2, 7959: 0.2, 56396: 0.1, 56394: 0.1, 2850: 0.1, 2856: 0.1, 67984: 0.1}"
Tabs for exams and grading,"[49646, 63517, 43151, 69218, 70485, 49647, 70483, 63515, 35270, 27586, 70467, 22375, 27578, 6452, 66048, 28136, 42245, 66237, 59312, 52136]",3.4651561999999103,3607,148,3755,"{49646: 1.0, 63517: 0.9, 43151: 0.9, 69218: 0.9, 70485: 0.8, 49647: 0.8, 70483: 0.4, 63515: 0.4, 35270: 0.4, 27586: 0.3, 70467: 0.3, 22375: 0.2, 27578: 0.2, 6452: 0.2, 66048: 0.1, 28136: 0.1, 42245: 0.1, 66237: 0.1, 59312: 0.0, 52136: 0.0}"
List Item with Tab Color,"[64210, 67394, 42872, 65514, 26169, 64203, 60064, 72139, 72138, 6671, 1195, 1190, 1201, 34177, 1959, 33037, 52235, 55357, 15176, 1192]",7.975803799999994,3430,141,3571,"{64210: 0.9, 67394: 0.8, 42872: 0.8, 65514: 0.3, 26169: 0.2, 64203: 0.2, 60064: 0.2, 72139: 0.2, 72138: 0.2, 6671: 0.1, 1195: 0.1, 1190: 0.1, 1201: 0.1, 34177: 0.1, 1959: 0.0, 33037: 0.0, 52235: 0.0, 55357: 0.0, 15176: 0.0, 1192: 0.0}"
learning and play piano online,"[47226, 11744, 35079, 60569, 28365, 35826, 39479, 32132, 19219, 35469, 54361, 58940, 27261, 71074, 31170, 32139, 66742, 69231, 32130, 50056]",4.079688099998748,3517,148,3665,"{47226: 0.9, 11744: 0.4, 35079: 0.3, 60569: 0.3, 28365: 0.3, 35826: 0.3, 39479: 0.3, 32132: 0.2, 19219: 0.2, 35469: 0.2, 54361: 0.2, 58940: 0.2, 27261: 0.2, 71074: 0.1, 31170: 0.1, 32139: 0.1, 66742: 0.1, 69231: 0.1, 32130: 0.1, 50056: 0.0}"
Sign-in with Facebook data in which name or email address included,"[58933, 36127, 53687, 36900, 58921, 63986, 33548, 55575, 29607, 50091, 45308, 12896, 38578, 66551, 37145, 55571, 45119, 8660, 12171, 64586]",3.3844116999971448,3447,148,3595,"{58933: 1.0, 36127: 0.9, 53687: 0.9, 36900: 0.9, 58921: 0.8, 63986: 0.4, 33548: 0.3, 55575: 0.3, 29607: 0.2, 50091: 0.2, 45308: 0.2, 12896: 0.2, 38578: 0.1, 66551: 0.1, 37145: 0.1, 55571: 0.0, 45119: 0.0, 8660: 0.0, 12171: 0.0, 64586: 0.0}"
Information screen to add a tabatas in a tabatas list app,"[49331, 37261, 39356, 39361, 49328, 46524, 8653, 29729, 67334, 66025, 49330, 61110, 66979, 10622, 41333, 71653, 57846, 41306, 43988, 29727]",6.052482300001429,3809,134,3943,"{49331: 1.0, 37261: 0.9, 39356: 0.4, 39361: 0.3, 49328: 0.2, 46524: 0.2, 8653: 0.2, 29729: 0.2, 67334: 0.2, 66025: 0.2, 49330: 0.1, 61110: 0.1, 66979: 0.1, 10622: 0.1, 41333: 0.1, 71653: 0.1, 57846: 0.1, 41306: 0.1, 43988: 0.1, 29727: 0.1}"
Review with description,"[70325, 33340, 48526, 35794, 26201, 33086, 49879, 8171, 45100, 40724, 48072, 48065, 48066, 70081, 27677, 45577, 55005, 48008, 23767, 70078]",5.231842300003336,3753,134,3887,"{70325: 1.0, 33340: 0.9, 48526: 0.9, 35794: 0.9, 26201: 0.8, 33086: 0.3, 49879: 0.3, 8171: 0.3, 45100: 0.3, 40724: 0.2, 48072: 0.2, 48065: 0.2, 48066: 0.2, 70081: 0.2, 27677: 0.1, 45577: 0.1, 55005: 0.1, 48008: 0.1, 23767: 0.1, 70078: 0.0}"
NBC news,"[68875, 52375, 14239, 37011, 2199, 54133, 47616, 68878, 66596, 43825, 5202, 38418, 66586, 17577, 17574, 41777, 41778, 41779, 47623, 68884]",3.579811099996732,3919,141,4060,"{68875: 1.0, 52375: 0.9, 14239: 0.9, 37011: 0.9, 2199: 0.8, 54133: 0.8, 47616: 0.4, 68878: 0.3, 66596: 0.3, 43825: 0.2, 5202: 0.2, 38418: 0.2, 66586: 0.2, 17577: 0.2, 17574: 0.2, 41777: 0.1, 41778: 0.1, 41779: 0.1, 47623: 0.1, 68884: 0.1}"
starting screen of Amino,"[28260, 48501, 10648, 41430, 47327, 52920, 53935, 10273, 59942, 70178, 119, 70191, 2018, 70183, 24606, 30211, 30214, 70181, 10274, 44996]",3.443047499997192,3788,148,3936,"{28260: 0.9, 48501: 0.9, 10648: 0.9, 41430: 0.8, 47327: 0.8, 52920: 0.3, 53935: 0.2, 10273: 0.2, 59942: 0.2, 70178: 0.2, 119: 0.2, 70191: 0.2, 2018: 0.2, 70183: 0.1, 24606: 0.1, 30211: 0.1, 30214: 0.1, 70181: 0.1, 10274: 0.0, 44996: 0.0}"
income and expenses reports,"[43700, 31134, 26054, 55790, 43716, 49566, 64189, 35892, 67407, 64802, 8305, 43696, 49399, 67411, 20843, 67405, 26056, 43708, 35874, 53341]",3.3220495999994455,4087,134,4221,"{43700: 1.0, 31134: 1.0, 26054: 0.9, 55790: 0.9, 43716: 0.9, 49566: 0.8, 64189: 0.8, 35892: 0.8, 67407: 0.7, 64802: 0.7, 8305: 0.4, 43696: 0.4, 49399: 0.3, 67411: 0.3, 20843: 0.2, 67405: 0.2, 26056: 0.2, 43708: 0.2, 35874: 0.1, 53341: 0.1}"
"Delivery details input boxes for address and buttons for home, work or other","[66919, 50090, 51942, 66923, 51940, 66920, 51945, 62030, 2005, 15866, 43208, 28235, 50930, 33699, 59549, 4964, 56435, 24688, 12061, 14913]",2.5897104000032414,3708,141,3849,"{66919: 1.0, 50090: 1.0, 51942: 1.0, 66923: 0.9, 51940: 0.9, 66920: 0.8, 51945: 0.8, 62030: 0.8, 2005: 0.3, 15866: 0.2, 43208: 0.2, 28235: 0.2, 50930: 0.2, 33699: 0.1, 59549: 0.1, 4964: 0.1, 56435: 0.0, 24688: 0.0, 12061: 0.0, 14913: 0.0}"
a language window with many options,"[70036, 31874, 7653, 21600, 62717, 14571, 1415, 11371, 45874, 29111, 23517, 27511, 2947, 65542, 19585, 23514, 57061, 44038, 27510, 34535]",3.1288458999988507,3473,148,3621,"{70036: 1.0, 31874: 0.9, 7653: 0.9, 21600: 0.9, 62717: 0.8, 14571: 0.4, 1415: 0.4, 11371: 0.3, 45874: 0.3, 29111: 0.2, 23517: 0.2, 27511: 0.2, 2947: 0.2, 65542: 0.2, 19585: 0.1, 23514: 0.1, 57061: 0.1, 44038: 0.1, 27510: 0.1, 34535: 0.1}"
search bar with add a favorite,"[30002, 21770, 56670, 62466, 57528, 62460, 21772, 14439, 11480, 25074, 17489, 69261, 28957, 18215, 9978, 23265, 18218, 20766, 33458, 27429]",3.062064999998256,3792,141,3933,"{30002: 1.0, 21770: 0.9, 56670: 0.9, 62466: 0.8, 57528: 0.8, 62460: 0.8, 21772: 0.4, 14439: 0.3, 11480: 0.2, 25074: 0.2, 17489: 0.2, 69261: 0.2, 28957: 0.2, 18215: 0.1, 9978: 0.1, 23265: 0.1, 18218: 0.1, 20766: 0.1, 33458: 0.1, 27429: 0.0}"
a panel app window with its points,"[25088, 25084, 25089, 65150, 53258, 14492, 19585, 30838, 30846, 44775, 43126, 18289, 36074, 52283, 56042, 53261, 67556, 14494, 27510, 65148]",3.617505499998515,3659,141,3800,"{25088: 1.0, 25084: 0.9, 25089: 0.9, 65150: 0.4, 53258: 0.3, 14492: 0.3, 19585: 0.2, 30838: 0.2, 30846: 0.2, 44775: 0.2, 43126: 0.2, 18289: 0.1, 36074: 0.1, 52283: 0.1, 56042: 0.1, 53261: 0.1, 67556: 0.0, 14494: 0.0, 27510: 0.0, 65148: 0.0}"
"feedback request, whether you like it, with options yes or feedback and emojis","[13359, 16326, 50202, 10959, 57478, 37569, 26955, 56895, 52143, 41581, 31832, 63986, 59334, 3306, 36415, 17063, 53376, 37485, 18829, 434]",5.7202490999989095,3423,148,3571,"{13359: 0.9, 16326: 0.9, 50202: 0.9, 10959: 0.8, 57478: 0.8, 37569: 0.8, 26955: 0.8, 56895: 0.7, 52143: 0.4, 41581: 0.4, 31832: 0.4, 63986: 0.4, 59334: 0.3, 3306: 0.3, 36415: 0.2, 17063: 0.2, 53376: 0.2, 37485: 0.2, 18829: 0.1, 434: 0.1}"
best food recipes,"[45732, 56496, 43424, 14226, 60611, 6391, 9269, 8167, 8047, 14275, 68771, 21272, 65091, 9271, 42422, 60614, 60609, 31441, 42421, 13722]",3.471653900000092,3474,141,3615,"{45732: 0.9, 56496: 0.9, 43424: 0.9, 14226: 0.9, 60611: 0.8, 6391: 0.7, 9269: 0.6, 8167: 0.4, 8047: 0.4, 14275: 0.3, 68771: 0.3, 21272: 0.2, 65091: 0.2, 9271: 0.2, 42422: 0.2, 60614: 0.2, 60609: 0.1, 31441: 0.1, 42421: 0.1, 13722: 0.0}"
privacy policy with types of collected information,"[8453, 11824, 11203, 48852, 68681, 56471, 37511, 44388, 11497, 60480, 17729, 66512, 20727, 8573, 51365, 8017, 32518, 65805, 12607, 44917]",4.311370199997327,3714,134,3848,"{8453: 1.0, 11824: 1.0, 11203: 0.9, 48852: 0.9, 68681: 0.8, 56471: 0.8, 37511: 0.8, 44388: 0.7, 11497: 0.7, 60480: 0.7, 17729: 0.6, 66512: 0.6, 20727: 0.6, 8573: 0.4, 51365: 0.4, 8017: 0.3, 32518: 0.3, 65805: 0.3, 12607: 0.2, 44917: 0.1}"
podcast episode screen with download option,"[500, 3552, 63188, 37192, 37196, 3553, 495, 5069, 37191, 3568, 3558, 26032, 3560, 55389, 5073, 488, 5068, 4313, 4315, 34363]",4.0716883999994025,3831,148,3979,"{500: 0.9, 3552: 0.9, 63188: 0.9, 37192: 0.8, 37196: 0.8, 3553: 0.8, 495: 0.8, 5069: 0.8, 37191: 0.7, 3568: 0.7, 3558: 0.4, 26032: 0.4, 3560: 0.3, 55389: 0.3, 5073: 0.2, 488: 0.2, 5068: 0.2, 4313: 0.1, 4315: 0.1, 34363: 0.0}"
side panel with share and settings,"[50505, 16249, 16244, 64805, 69142, 58148, 50471, 16250, 16247, 4825, 16253, 16243, 16246, 68962, 8684, 16242, 39596, 67254, 53871, 16251]",4.560903300000064,3617,148,3765,"{50505: 0.9, 16249: 0.8, 16244: 0.8, 64805: 0.4, 69142: 0.3, 58148: 0.3, 50471: 0.3, 16250: 0.2, 16247: 0.2, 4825: 0.2, 16253: 0.2, 16243: 0.2, 16246: 0.1, 68962: 0.1, 8684: 0.1, 16242: 0.1, 39596: 0.1, 67254: 0.1, 53871: 0.0, 16251: 0.0}"
Selection of Doctor's Specialization,"[34401, 24067, 41119, 2847, 71752, 24069, 65907, 65904, 65906, 65902, 65898, 45730, 17225, 33768, 69913, 27091, 24078, 44732, 9138, 60471]",3.5293701000045985,3788,127,3915,"{34401: 1.0, 24067: 1.0, 41119: 1.0, 2847: 0.3, 71752: 0.3, 24069: 0.2, 65907: 0.2, 65904: 0.2, 65906: 0.2, 65902: 0.1, 65898: 0.1, 45730: 0.1, 17225: 0.1, 33768: 0.1, 69913: 0.1, 27091: 0.0, 24078: 0.0, 44732: 0.0, 9138: 0.0, 60471: 0.0}"
"tourist app, discover world places, countries and cities","[5728, 9718, 40902, 54556, 14594, 21671, 5729, 66553, 26245, 62895, 66552, 9717, 2794, 54548, 26257, 44295, 10215, 46531, 53349, 20147]",4.110606100002769,3346,148,3494,"{5728: 0.9, 9718: 0.9, 40902: 0.9, 54556: 0.8, 14594: 0.8, 21671: 0.7, 5729: 0.7, 66553: 0.7, 26245: 0.4, 62895: 0.4, 66552: 0.4, 9717: 0.3, 2794: 0.3, 54548: 0.3, 26257: 0.2, 44295: 0.2, 10215: 0.2, 46531: 0.1, 53349: 0.1, 20147: 0.1}"
Media with no search results,"[61555, 15336, 32286, 33825, 42463, 42453, 14775, 46601, 42447, 71742, 42462, 42434, 42466, 14778, 14777, 42442, 42458, 13816, 67287, 26744]",4.465881199997966,3356,141,3497,"{61555: 1.0, 15336: 1.0, 32286: 0.9, 33825: 0.9, 42463: 0.2, 42453: 0.2, 14775: 0.2, 46601: 0.2, 42447: 0.2, 71742: 0.2, 42462: 0.1, 42434: 0.1, 42466: 0.1, 14778: 0.1, 14777: 0.1, 42442: 0.1, 42458: 0.1, 13816: 0.1, 67287: 0.1, 26744: 0.0}"
online dating,"[28655, 64832, 15942, 17292, 66461, 14553, 17293, 17286, 64058, 70005, 17294, 17289, 69995, 56407, 42742, 60172, 50639, 69989, 1281, 42733]",4.256209500003024,3405,148,3553,"{28655: 1.0, 64832: 0.9, 15942: 0.9, 17292: 0.9, 66461: 0.9, 14553: 0.8, 17293: 0.8, 17286: 0.7, 64058: 0.4, 70005: 0.3, 17294: 0.3, 17289: 0.2, 69995: 0.2, 56407: 0.2, 42742: 0.2, 60172: 0.1, 50639: 0.1, 69989: 0.1, 1281: 0.1, 42733: 0.0}"
camera notification message,"[42512, 2132, 62977, 43317, 31393, 39964, 69480, 40065, 70963, 70961, 70964, 66562, 16080, 54834, 14188, 71513, 60264, 41191, 3427, 1628]",5.0264995000034105,3503,141,3644,"{42512: 0.9, 2132: 0.9, 62977: 0.8, 43317: 0.7, 31393: 0.3, 39964: 0.2, 69480: 0.2, 40065: 0.2, 70963: 0.2, 70961: 0.2, 70964: 0.2, 66562: 0.2, 16080: 0.1, 54834: 0.1, 14188: 0.1, 71513: 0.1, 60264: 0.1, 41191: 0.1, 3427: 0.0, 1628: 0.0}"
android news website,"[13860, 16508, 16515, 1575, 42541, 26970, 52188, 33440, 71379, 68818, 33438, 43061, 14880, 14879, 15497, 25465, 71434, 14878, 11492, 45838]",3.831122499999765,3952,148,4100,"{13860: 1.0, 16508: 0.9, 16515: 0.8, 1575: 0.8, 42541: 0.3, 26970: 0.3, 52188: 0.2, 33440: 0.2, 71379: 0.2, 68818: 0.2, 33438: 0.2, 43061: 0.1, 14880: 0.1, 14879: 0.1, 15497: 0.1, 25465: 0.1, 71434: 0.1, 14878: 0.1, 11492: 0.1, 45838: 0.0}"
search coffee with location,"[2696, 2705, 50622, 47031, 2703, 2707, 53737, 6937, 6938, 28541, 18449, 57262, 23775, 13540, 15613, 44819, 49193, 49192, 6932, 15615]",4.3137569000027725,3422,141,3563,"{2696: 0.9, 2705: 0.9, 50622: 0.9, 47031: 0.9, 2703: 0.8, 2707: 0.8, 53737: 0.7, 6937: 0.7, 6938: 0.4, 28541: 0.4, 18449: 0.4, 57262: 0.3, 23775: 0.3, 13540: 0.2, 15613: 0.2, 44819: 0.2, 49193: 0.1, 49192: 0.1, 6932: 0.1, 15615: 0.1}"
text editing with their options,"[4396, 23378, 4285, 34993, 24726, 40026, 51704, 50598, 32308, 30360, 4885, 48717, 12304, 48723, 28277, 2270, 53507, 60801, 16048, 69444]",2.9109356999979354,3393,127,3520,"{4396: 0.9, 23378: 0.9, 4285: 0.8, 34993: 0.8, 24726: 0.3, 40026: 0.3, 51704: 0.2, 50598: 0.2, 32308: 0.2, 30360: 0.2, 4885: 0.1, 48717: 0.1, 12304: 0.1, 48723: 0.1, 28277: 0.1, 2270: 0.1, 53507: 0.1, 60801: 0.1, 16048: 0.1, 69444: 0.0}"
weather application screen's side menu,"[17333, 51829, 17344, 54279, 19225, 39486, 68438, 56943, 58147, 4748, 20721, 39597, 22096, 31379, 31373, 4825, 22104, 69136, 18041, 39599]",2.9710431000057724,3771,141,3912,"{17333: 1.0, 51829: 0.9, 17344: 0.9, 54279: 0.9, 19225: 0.8, 39486: 0.8, 68438: 0.8, 56943: 0.8, 58147: 0.6, 4748: 0.4, 20721: 0.4, 39597: 0.4, 22096: 0.3, 31379: 0.3, 31373: 0.2, 4825: 0.1, 22104: 0.1, 69136: 0.1, 18041: 0.1, 39599: 0.1}"
customer complaint service,"[5122, 3453, 28822, 31332, 6942, 41171, 45328, 40239, 23501, 47843, 52028, 2779, 48828, 3521, 6930, 42698, 22829, 60454, 48522, 14466]",3.3215574999994715,3757,148,3905,"{5122: 0.9, 3453: 0.9, 28822: 0.8, 31332: 0.8, 6942: 0.3, 41171: 0.3, 45328: 0.3, 40239: 0.3, 23501: 0.2, 47843: 0.2, 52028: 0.2, 2779: 0.2, 48828: 0.2, 3521: 0.2, 6930: 0.2, 42698: 0.1, 22829: 0.1, 60454: 0.1, 48522: 0.1, 14466: 0.1}"
song with the artist picture and pause button,"[33275, 27043, 707, 29194, 711, 33276, 71490, 12817, 44134, 55483, 71492, 63179, 29617, 33281, 54783, 33283, 33282, 70393, 23295, 23291]",4.198665500000061,3732,148,3880,"{33275: 0.9, 27043: 0.9, 707: 0.9, 29194: 0.9, 711: 0.8, 33276: 0.8, 71490: 0.7, 12817: 0.4, 44134: 0.4, 55483: 0.3, 71492: 0.3, 63179: 0.3, 29617: 0.3, 33281: 0.2, 54783: 0.2, 33283: 0.2, 33282: 0.2, 70393: 0.2, 23295: 0.1, 23291: 0.1}"
complete your melody,"[46619, 32190, 38103, 38102, 43202, 20322, 32262, 36136, 32194, 52112, 70783, 43860, 2071, 65833, 50697, 13799, 50696, 69703, 854, 23116]",3.1552169999995385,3520,141,3661,"{46619: 0.9, 32190: 0.9, 38103: 0.2, 38102: 0.2, 43202: 0.2, 20322: 0.2, 32262: 0.2, 36136: 0.1, 32194: 0.1, 52112: 0.1, 70783: 0.1, 43860: 0.1, 2071: 0.1, 65833: 0.1, 50697: 0.1, 13799: 0.0, 50696: 0.0, 69703: 0.0, 854: 0.0, 23116: 0.0}"
Genesis + Book + Android,"[11820, 62592, 11815, 34374, 45335, 45340, 40929, 29546, 44576, 6383, 28508, 40924, 16684, 27400, 22202, 3912, 22200, 40933, 3909, 6389]",3.027861499998835,3591,148,3739,"{11820: 1.0, 62592: 0.9, 11815: 0.9, 34374: 0.9, 45335: 0.9, 45340: 0.8, 40929: 0.8, 29546: 0.8, 44576: 0.7, 6383: 0.4, 28508: 0.4, 40924: 0.3, 16684: 0.3, 27400: 0.2, 22202: 0.2, 3912: 0.2, 22200: 0.1, 40933: 0.1, 3909: 0.1, 6389: 0.1}"
Different Language choice keypad,"[45339, 12738, 3432, 8977, 62582, 60557, 3441, 43322, 8986, 8976, 70977, 42980, 57308, 70112, 50948, 5816, 68329, 65888, 12740, 19767]",3.517163199998322,3467,141,3608,"{45339: 1.0, 12738: 0.9, 3432: 0.9, 8977: 0.9, 62582: 0.4, 60557: 0.3, 3441: 0.2, 43322: 0.2, 8986: 0.2, 8976: 0.2, 70977: 0.2, 42980: 0.1, 57308: 0.1, 70112: 0.1, 50948: 0.1, 5816: 0.1, 68329: 0.1, 65888: 0.1, 12740: 0.0, 19767: 0.0}"
menu providing different buttons to change the settings and to get more information,"[68952, 51275, 45304, 50593, 1380, 16204, 25027, 5706, 23123, 67334, 41333, 21573, 40104, 50241, 1671, 36064, 29729, 60360, 60624, 66979]",3.6414134000006015,3365,134,3499,"{68952: 0.9, 51275: 0.9, 45304: 0.9, 50593: 0.8, 1380: 0.8, 16204: 0.8, 25027: 0.7, 5706: 0.3, 23123: 0.3, 67334: 0.2, 41333: 0.2, 21573: 0.2, 40104: 0.2, 50241: 0.1, 1671: 0.1, 36064: 0.1, 29729: 0.1, 60360: 0.1, 60624: 0.1, 66979: 0.0}"
live breaking news video with another top stories article and video,"[26446, 32890, 68527, 68520, 24015, 5238, 3322, 30709, 37741, 71210, 16087, 56755, 49053, 16808, 803, 37740, 28430, 37498, 3319, 63264]",5.497925299998315,3706,148,3854,"{26446: 0.9, 32890: 0.9, 68527: 0.9, 68520: 0.8, 24015: 0.8, 5238: 0.8, 3322: 0.8, 30709: 0.3, 37741: 0.3, 71210: 0.3, 16087: 0.3, 56755: 0.2, 49053: 0.2, 16808: 0.2, 803: 0.2, 37740: 0.1, 28430: 0.1, 37498: 0.1, 3319: 0.1, 63264: 0.1}"
Weekday digest for meal planning,"[5262, 66540, 5260, 6044, 29388, 66544, 5265, 29390, 5270, 66532, 66527, 5267, 4834, 4842, 48742, 48751, 15688, 4316, 4833, 3450]",3.357480700004089,3649,134,3783,"{5262: 0.9, 66540: 0.9, 5260: 0.9, 6044: 0.8, 29388: 0.8, 66544: 0.8, 5265: 0.7, 29390: 0.7, 5270: 0.4, 66532: 0.4, 66527: 0.3, 5267: 0.2, 4834: 0.2, 4842: 0.2, 48742: 0.1, 48751: 0.1, 15688: 0.1, 4316: 0.1, 4833: 0.1, 3450: 0.0}"
Buy atlanta falcons jersey,"[23356, 7593, 23355, 7591, 43110, 43251, 25062, 21302, 40660, 17522, 17404, 17533, 62503, 19720, 7590, 32411, 17828, 36628, 59069, 49463]",3.4128410999983316,3723,148,3871,"{23356: 1.0, 7593: 1.0, 23355: 0.9, 7591: 0.9, 43110: 0.9, 43251: 0.9, 25062: 0.7, 21302: 0.6, 40660: 0.4, 17522: 0.2, 17404: 0.2, 17533: 0.1, 62503: 0.1, 19720: 0.1, 7590: 0.1, 32411: 0.0, 17828: 0.0, 36628: 0.0, 59069: 0.0, 49463: 0.0}"
Sidebar with homepage and other options,"[37795, 30733, 17819, 55494, 55492, 37797, 17057, 41355, 18455, 3573, 30941, 18457, 67553, 48902, 36460, 55493, 67559, 45615, 30463, 67561]",4.056998399995791,3529,141,3670,"{37795: 0.9, 30733: 0.9, 17819: 0.9, 55494: 0.8, 55492: 0.8, 37797: 0.4, 17057: 0.4, 41355: 0.3, 18455: 0.3, 3573: 0.2, 30941: 0.2, 18457: 0.2, 67553: 0.2, 48902: 0.2, 36460: 0.1, 55493: 0.1, 67559: 0.1, 45615: 0.1, 30463: 0.1, 67561: 0.1}"
video show of a tattoo,"[23419, 26675, 51384, 21753, 31044, 28986, 26674, 46962, 51375, 60585, 60587, 70826, 60584, 12687, 28979, 37741, 46964, 70825, 28430, 28985]",3.734171399999468,3417,134,3551,"{23419: 1.0, 26675: 1.0, 51384: 0.9, 21753: 0.9, 31044: 0.8, 28986: 0.7, 26674: 0.4, 46962: 0.4, 51375: 0.4, 60585: 0.3, 60587: 0.3, 70826: 0.3, 60584: 0.2, 12687: 0.2, 28979: 0.2, 37741: 0.2, 46964: 0.1, 70825: 0.1, 28430: 0.1, 28985: 0.1}"
Country code listing,"[7300, 37446, 70727, 7953, 33194, 7952, 51324, 69265, 67583, 4238, 4243, 69267, 69258, 69277, 24220, 63633, 69254, 63630, 20638, 20640]",5.546781700002612,3582,141,3723,"{7300: 1.0, 37446: 1.0, 70727: 1.0, 7953: 0.9, 33194: 0.9, 7952: 0.8, 51324: 0.2, 69265: 0.2, 67583: 0.1, 4238: 0.1, 4243: 0.1, 69267: 0.1, 69258: 0.1, 69277: 0.1, 24220: 0.1, 63633: 0.0, 69254: 0.0, 63630: 0.0, 20638: 0.0, 20640: 0.0}"
"book reader with ""Become a Member"" button","[40696, 40693, 52619, 6289, 13004, 13012, 7191, 13003, 13010, 59341, 6290, 1078, 52623, 12997, 40932, 70606, 50327, 5606, 40930, 50967]",3.5743173000009847,3528,148,3676,"{40696: 0.9, 40693: 0.9, 52619: 0.9, 6289: 0.8, 13004: 0.3, 13012: 0.3, 7191: 0.3, 13003: 0.2, 13010: 0.2, 59341: 0.2, 6290: 0.2, 1078: 0.1, 52623: 0.1, 12997: 0.1, 40932: 0.1, 70606: 0.1, 50327: 0.0, 5606: 0.0, 40930: 0.0, 50967: 0.0}"
choise of interest,"[5725, 1627, 31261, 62106, 2194, 9292, 10113, 31253, 62104, 66440, 66380, 50321, 64828, 9281, 9286, 47712, 62098, 65473, 9398, 2849]",3.9065460999991046,3557,141,3698,"{5725: 0.9, 1627: 0.9, 31261: 0.8, 62106: 0.8, 2194: 0.8, 9292: 0.7, 10113: 0.7, 31253: 0.6, 62104: 0.3, 66440: 0.2, 66380: 0.2, 50321: 0.2, 64828: 0.2, 9281: 0.1, 9286: 0.1, 47712: 0.1, 62098: 0.1, 65473: 0.0, 9398: 0.0, 2849: 0.0}"
Healthy Food options to add in daily Plan,"[13727, 55222, 29389, 66527, 66538, 66544, 60613, 19171, 60611, 30133, 30246, 13722, 60609, 41103, 57626, 8328, 13173, 57637, 66532, 71635]",4.098444600000221,3444,141,3585,"{13727: 1.0, 55222: 0.9, 29389: 0.9, 66527: 0.8, 66538: 0.7, 66544: 0.7, 60613: 0.4, 19171: 0.3, 60611: 0.3, 30133: 0.2, 30246: 0.2, 13722: 0.2, 60609: 0.2, 41103: 0.1, 57626: 0.1, 8328: 0.1, 13173: 0.0, 57637: 0.0, 66532: 0.0, 71635: 0.0}"
