query,gui_ranking,rerank_time_seconds,input_tokens,output_tokens,total_tokens,id_score_map
near  important places,"[61696, 12189, 3370, 12394, 33755, 9834, 9909, 68289, 66553, 66552, 15689, 52949, 47302, 40678, 20146, 20147, 62260, 8575, 7384, 69000]",21.959578500012867,22496,120,22616,"{61696: 1.0, 12189: 0.9, 3370: 0.9, 12394: 0.9, 33755: 0.8, 9834: 0.8, 9909: 0.8, 68289: 0.7, 66553: 0.6, 66552: 0.5, 15689: 0.5, 52949: 0.4, 47302: 0.4, 40678: 0.3, 20146: 0.2, 20147: 0.1, 62260: 0.1, 8575: 0.1, 7384: 0.1, 69000: 0.0}"
video editor,"[27482, 60343, 63266, 16, 27481, 60347, 60346, 63264, 27484, 27485, 53012, 34997, 13339, 37560, 14191, 52864, 37568, 47530, 63717, 3789]",29.481130900036078,20748,120,20868,"{27482: 1.0, 60343: 1.0, 63266: 1.0, 16: 0.9, 27481: 0.7, 60347: 0.6, 60346: 0.5, 63264: 0.3, 27484: 0.3, 27485: 0.2, 53012: 0.2, 34997: 0.1, 13339: 0.0, 37560: 0.0, 14191: 0.0, 52864: 0.0, 37568: 0.0, 47530: 0.0, 63717: 0.0, 3789: 0.0}"
sports news overview,"[21660, 20718, 8775, 57889, 25066, 44253, 57896, 10803, 44257, 19082, 8522, 55542, 55540, 10428, 25989, 5907, 48736, 33717, 55534, 21900]",28.27182719996199,21452,120,21572,"{21660: 1.0, 20718: 1.0, 8775: 0.8, 57889: 0.7, 25066: 0.3, 44253: 0.2, 57896: 0.1, 10803: 0.1, 44257: 0.1, 19082: 0.0, 8522: 0.0, 55542: 0.0, 55540: 0.0, 10428: 0.0, 25989: 0.0, 5907: 0.0, 48736: 0.0, 33717: 0.0, 55534: 0.0, 21900: 0.0}"
Advertisment of FedEx,"[28977, 28977, 28977, 57901, 10569, 68224, 57903, 57900, 57898, 57899, 39664, 14416, 24191, 72218, 24189, 24194, 24187, 24186, 24185, 24184]",20.327055000001565,21840,120,21960,"{28977: 1.0, 57901: 0.3, 10569: 0.2, 68224: 0.2, 57903: 0.1, 57900: 0.1, 57898: 0.1, 57899: 0.0, 39664: 0.0, 14416: 0.0, 24191: 0.0, 72218: 0.0, 24189: 0.0, 24194: 0.0, 24187: 0.0, 24186: 0.0, 24185: 0.0, 24184: 0.0}"
Most demanded news and article,"[67984, 7957, 20344, 15775, 41495, 56393, 37324, 15776, 36173, 29144, 5184, 279, 37326, 1558, 2850, 2856, 16503, 56396, 7959, 56394]",23.70727229997283,21160,120,21280,"{67984: 1.0, 7957: 0.9, 20344: 0.9, 15775: 0.9, 41495: 0.9, 56393: 0.8, 37324: 0.8, 15776: 0.8, 36173: 0.8, 29144: 0.7, 5184: 0.7, 279: 0.7, 37326: 0.7, 1558: 0.6, 2850: 0.6, 2856: 0.6, 16503: 0.5, 56396: 0.4, 7959: 0.4, 56394: 0.2}"
Tabs for exams and grading,"[49646, 49647, 69218, 70467, 63515, 35270, 63517, 27578, 43151, 70483, 28136, 22375, 66048, 27586, 6452, 70485, 66237, 42245, 59312, 52136]",27.823695399973076,20140,120,20260,"{49646: 1.0, 49647: 1.0, 69218: 1.0, 70467: 0.9, 63515: 0.9, 35270: 0.9, 63517: 0.8, 27578: 0.8, 43151: 0.7, 70483: 0.6, 28136: 0.6, 22375: 0.5, 66048: 0.4, 27586: 0.3, 6452: 0.3, 70485: 0.2, 66237: 0.1, 42245: 0.0, 59312: 0.0, 52136: 0.0}"
List Item with Tab Color,"[67394, 34177, 1201, 1195, 15176, 1190, 1959, 64210, 64203, 60064, 55357, 72138, 6671, 33037, 72139, 42872, 65514, 26169, 52235, 1192]",18.306564900034573,20820,120,20940,"{67394: 1.0, 34177: 1.0, 1201: 0.9, 1195: 0.8, 15176: 0.8, 1190: 0.6, 1959: 0.4, 64210: 0.3, 64203: 0.3, 60064: 0.3, 55357: 0.3, 72138: 0.3, 6671: 0.2, 33037: 0.2, 72139: 0.2, 42872: 0.2, 65514: 0.2, 26169: 0.1, 52235: 0.1, 1192: 0.1}"
learning and play piano online,"[47226, 32132, 35079, 71074, 27261, 32139, 19219, 50056, 69231, 39479, 31170, 60569, 28365, 35826, 66742, 35469, 54361, 58940, 11744, 32130]",22.218363700027112,22180,120,22300,"{47226: 0.8, 32132: 0.5, 35079: 0.4, 71074: 0.3, 27261: 0.2, 32139: 0.1, 19219: 0.1, 50056: 0.1, 69231: 0.1, 39479: 0.1, 31170: 0.0, 60569: 0.0, 28365: 0.0, 35826: 0.0, 66742: 0.0, 35469: 0.0, 54361: 0.0, 58940: 0.0, 11744: 0.0, 32130: 0.0}"
Sign-in with Facebook data in which name or email address included,"[58933, 58921, 36127, 12171, 36900, 66551, 33548, 53687, 12896, 45308, 37145, 38578, 63986, 29607, 50091, 55575, 55571, 45119, 8660, 64586]",33.9232270999928,22688,120,22808,"{58933: 1.0, 58921: 1.0, 36127: 0.9, 12171: 0.9, 36900: 0.5, 66551: 0.4, 33548: 0.3, 53687: 0.3, 12896: 0.3, 45308: 0.2, 37145: 0.2, 38578: 0.1, 63986: 0.1, 29607: 0.0, 50091: 0.0, 55575: 0.0, 55571: 0.0, 45119: 0.0, 8660: 0.0, 64586: 0.0}"
Information screen to add a tabatas in a tabatas list app,"[49328, 37261, 39361, 39356, 49331, 49330, 46524, 41306, 61110, 66979, 10622, 41333, 8653, 71653, 29729, 57846, 67334, 43988, 66025, 29727]",24.375573900004383,22372,120,22492,"{49328: 1.0, 37261: 1.0, 39361: 0.8, 39356: 0.7, 49331: 0.6, 49330: 0.3, 46524: 0.1, 41306: 0.1, 61110: 0.0, 66979: 0.0, 10622: 0.0, 41333: 0.0, 8653: 0.0, 71653: 0.0, 29729: 0.0, 57846: 0.0, 67334: 0.0, 43988: 0.0, 66025: 0.0, 29727: 0.0}"
Review with description,"[33340, 26201, 48526, 48066, 45100, 48065, 48072, 40724, 70078, 55005, 49879, 35794, 8171, 70325, 27677, 45577, 70081, 48008, 23767, 33086]",22.913561199966352,21452,120,21572,"{33340: 1.0, 26201: 1.0, 48526: 1.0, 48066: 1.0, 45100: 1.0, 48065: 0.8, 48072: 0.7, 40724: 0.6, 70078: 0.6, 55005: 0.5, 49879: 0.4, 35794: 0.4, 8171: 0.3, 70325: 0.3, 27677: 0.2, 45577: 0.2, 70081: 0.2, 48008: 0.2, 23767: 0.1, 33086: 0.0}"
NBC news,"[52375, 68875, 14239, 2199, 68878, 68884, 47616, 5202, 37011, 66596, 54133, 43825, 41777, 41778, 41779, 47623, 38418, 66586, 17577, 17574]",31.96724249998806,23128,120,23248,"{52375: 1.0, 68875: 0.9, 14239: 0.5, 2199: 0.4, 68878: 0.3, 68884: 0.3, 47616: 0.2, 5202: 0.2, 37011: 0.2, 66596: 0.1, 54133: 0.1, 43825: 0.0, 41777: 0.0, 41778: 0.0, 41779: 0.0, 47623: 0.0, 38418: 0.0, 66586: 0.0, 17577: 0.0, 17574: 0.0}"
starting screen of Amino,"[28260, 59942, 10274, 10648, 48501, 47327, 41430, 52920, 24606, 30214, 30211, 70183, 53935, 10273, 70178, 119, 70191, 44996, 2018, 70181]",21.384649999963585,21840,120,21960,"{28260: 1.0, 59942: 1.0, 10274: 1.0, 10648: 1.0, 48501: 0.7, 47327: 0.7, 41430: 0.6, 52920: 0.4, 24606: 0.3, 30214: 0.3, 30211: 0.2, 70183: 0.0, 53935: 0.0, 10273: 0.0, 70178: 0.0, 119: 0.0, 70191: 0.0, 44996: 0.0, 2018: 0.0, 70181: 0.0}"
income and expenses reports,"[26054, 43700, 43696, 67407, 55790, 64189, 49399, 64802, 43716, 31134, 35874, 8305, 49566, 67405, 67411, 53341, 35892, 26056, 43708, 20843]",17.445126299979165,20456,120,20576,"{26054: 1.0, 43700: 1.0, 43696: 1.0, 67407: 0.9, 55790: 0.9, 64189: 0.9, 49399: 0.8, 64802: 0.8, 43716: 0.8, 31134: 0.8, 35874: 0.7, 8305: 0.6, 49566: 0.6, 67405: 0.5, 67411: 0.5, 53341: 0.3, 35892: 0.3, 26056: 0.2, 43708: 0.2, 20843: 0.1}"
"Delivery details input boxes for address and buttons for home, work or other","[66919, 66923, 50090, 51940, 2005, 28235, 66920, 50930, 51945, 51942, 62030, 15866, 33699, 43208, 56435, 59549, 4964, 24688, 12061, 14913]",21.170682700001635,22736,120,22856,"{66919: 1.0, 66923: 1.0, 50090: 0.8, 51940: 0.8, 2005: 0.7, 28235: 0.7, 66920: 0.6, 50930: 0.6, 51945: 0.5, 51942: 0.4, 62030: 0.1, 15866: 0.0, 33699: 0.0, 43208: 0.0, 56435: 0.0, 59549: 0.0, 4964: 0.0, 24688: 0.0, 12061: 0.0, 14913: 0.0}"
a language window with many options,"[70036, 31874, 21600, 14571, 62717, 7653, 45874, 11371, 1415, 23517, 27511, 29111, 44038, 2947, 19585, 23514, 57061, 27510, 34535, 65542]",25.820503299997654,21860,120,21980,"{70036: 1.0, 31874: 1.0, 21600: 1.0, 14571: 0.9, 62717: 0.8, 7653: 0.5, 45874: 0.4, 11371: 0.3, 1415: 0.3, 23517: 0.2, 27511: 0.2, 29111: 0.1, 44038: 0.1, 2947: 0.1, 19585: 0.0, 23514: 0.0, 57061: 0.0, 27510: 0.0, 34535: 0.0, 65542: 0.0}"
search bar with add a favorite,"[30002, 56670, 69261, 28957, 62466, 57528, 25074, 62460, 21772, 18218, 11480, 21770, 14439, 18215, 17489, 20766, 9978, 23265, 27429, 33458]",30.752354700001888,21864,120,21984,"{30002: 1.0, 56670: 1.0, 69261: 0.9, 28957: 0.8, 62466: 0.7, 57528: 0.7, 25074: 0.6, 62460: 0.5, 21772: 0.4, 18218: 0.4, 11480: 0.3, 21770: 0.3, 14439: 0.2, 18215: 0.1, 17489: 0.1, 20766: 0.1, 9978: 0.0, 23265: 0.0, 27429: 0.0, 33458: 0.0}"
a panel app window with its points,"[25084, 25088, 25089, 52283, 53261, 18289, 43126, 53258, 30838, 30846, 14492, 44775, 36074, 27510, 65150, 67556, 56042, 65148, 19585, 14494]",23.622419900028035,23244,120,23364,"{25084: 1.0, 25088: 1.0, 25089: 1.0, 52283: 1.0, 53261: 0.8, 18289: 0.7, 43126: 0.7, 53258: 0.6, 30838: 0.6, 30846: 0.4, 14492: 0.3, 44775: 0.3, 36074: 0.2, 27510: 0.2, 65150: 0.1, 67556: 0.1, 56042: 0.1, 65148: 0.1, 19585: 0.0, 14494: 0.0}"
"feedback request, whether you like it, with options yes or feedback and emojis","[57478, 56895, 434, 26955, 36415, 13359, 53376, 50202, 52143, 41581, 31832, 16326, 3306, 59334, 10959, 18829, 37569, 63986, 37485, 17063]",35.56659669999499,22760,120,22880,"{57478: 0.9, 56895: 0.7, 434: 0.5, 26955: 0.5, 36415: 0.4, 13359: 0.4, 53376: 0.4, 50202: 0.4, 52143: 0.3, 41581: 0.3, 31832: 0.3, 16326: 0.3, 3306: 0.3, 59334: 0.2, 10959: 0.2, 18829: 0.2, 37569: 0.2, 63986: 0.2, 37485: 0.1, 17063: 0.0}"
best food recipes,"[21272, 8167, 8047, 56496, 42422, 43424, 14226, 45732, 42421, 14275, 31441, 6391, 9269, 65091, 9271, 68771, 60611, 60609, 60614, 13722]",24.624706600036006,22812,120,22932,"{21272: 1.0, 8167: 1.0, 8047: 1.0, 56496: 1.0, 42422: 1.0, 43424: 1.0, 14226: 1.0, 45732: 0.8, 42421: 0.8, 14275: 0.7, 31441: 0.7, 6391: 0.7, 9269: 0.7, 65091: 0.6, 9271: 0.6, 68771: 0.5, 60611: 0.3, 60609: 0.2, 60614: 0.2, 13722: 0.0}"
privacy policy with types of collected information,"[8453, 68681, 66512, 44388, 11203, 48852, 65805, 8017, 32518, 56471, 37511, 51365, 17729, 60480, 20727, 8573, 11824, 44917, 11497, 12607]",23.13599239999894,22228,120,22348,"{8453: 1.0, 68681: 0.9, 66512: 0.9, 44388: 0.8, 11203: 0.7, 48852: 0.6, 65805: 0.5, 8017: 0.4, 32518: 0.4, 56471: 0.4, 37511: 0.4, 51365: 0.4, 17729: 0.3, 60480: 0.3, 20727: 0.3, 8573: 0.2, 11824: 0.2, 44917: 0.0, 11497: 0.0, 12607: 0.0}"
podcast episode screen with download option,"[3560, 3558, 63188, 37191, 37196, 3553, 488, 55389, 500, 37192, 5073, 3552, 5069, 495, 26032, 3568, 5068, 34363, 4313, 4315]",18.484009200008586,20528,120,20648,"{3560: 1.0, 3558: 1.0, 63188: 1.0, 37191: 0.9, 37196: 0.9, 3553: 0.9, 488: 0.9, 55389: 0.8, 500: 0.7, 37192: 0.6, 5073: 0.6, 3552: 0.6, 5069: 0.5, 495: 0.4, 26032: 0.3, 3568: 0.2, 5068: 0.1, 34363: 0.1, 4313: 0.0, 4315: 0.0}"
side panel with share and settings,"[64805, 50471, 50505, 68962, 58148, 53871, 39596, 16251, 16250, 16247, 16242, 16253, 16243, 16246, 69142, 16249, 4825, 16244, 8684, 67254]",35.07498099998338,22544,120,22664,"{64805: 1.0, 50471: 1.0, 50505: 0.9, 68962: 0.8, 58148: 0.8, 53871: 0.8, 39596: 0.5, 16251: 0.4, 16250: 0.3, 16247: 0.3, 16242: 0.3, 16253: 0.3, 16243: 0.3, 16246: 0.2, 69142: 0.2, 16249: 0.2, 4825: 0.2, 16244: 0.2, 8684: 0.1, 67254: 0.0}"
Selection of Doctor's Specialization,"[34401, 41119, 71752, 2847, 24067, 24069, 9138, 24078, 65907, 65904, 65898, 65906, 60471, 65902, 45730, 17225, 27091, 44732, 33768, 69913]",24.061952299962286,22884,120,23004,"{34401: 1.0, 41119: 1.0, 71752: 0.9, 2847: 0.7, 24067: 0.6, 24069: 0.4, 9138: 0.4, 24078: 0.3, 65907: 0.2, 65904: 0.2, 65898: 0.1, 65906: 0.1, 60471: 0.1, 65902: 0.0, 45730: 0.0, 17225: 0.0, 27091: 0.0, 44732: 0.0, 33768: 0.0, 69913: 0.0}"
"tourist app, discover world places, countries and cities","[21671, 9717, 9718, 5728, 5729, 54548, 40902, 14594, 26257, 26245, 53349, 66552, 10215, 54556, 66553, 44295, 62895, 46531, 2794, 20147]",22.828867400006857,20964,120,21084,"{21671: 1.0, 9717: 1.0, 9718: 1.0, 5728: 0.9, 5729: 0.9, 54548: 0.9, 40902: 0.9, 14594: 0.8, 26257: 0.7, 26245: 0.6, 53349: 0.6, 66552: 0.5, 10215: 0.4, 54556: 0.3, 66553: 0.3, 44295: 0.2, 62895: 0.2, 46531: 0.1, 2794: 0.1, 20147: 0.1}"
Media with no search results,"[32286, 15336, 67287, 61555, 42442, 42458, 42463, 42434, 42453, 13816, 42462, 42466, 14778, 14775, 26744, 14777, 46601, 42447, 33825, 71742]",20.833127299963962,22520,120,22640,"{32286: 1.0, 15336: 1.0, 67287: 0.9, 61555: 0.7, 42442: 0.6, 42458: 0.6, 42463: 0.2, 42434: 0.1, 42453: 0.1, 13816: 0.1, 42462: 0.0, 42466: 0.0, 14778: 0.0, 14775: 0.0, 26744: 0.0, 14777: 0.0, 46601: 0.0, 42447: 0.0, 33825: 0.0, 71742: 0.0}"
online dating,"[64832, 15942, 17292, 28655, 14553, 17293, 64058, 50639, 17294, 66461, 17286, 69995, 56407, 17289, 70005, 60172, 69989, 42733, 1281, 42742]",25.45464730000822,22448,120,22568,"{64832: 1.0, 15942: 1.0, 17292: 1.0, 28655: 1.0, 14553: 0.9, 17293: 0.9, 64058: 0.8, 50639: 0.7, 17294: 0.7, 66461: 0.7, 17286: 0.6, 69995: 0.6, 56407: 0.5, 17289: 0.4, 70005: 0.4, 60172: 0.3, 69989: 0.3, 42733: 0.0, 1281: 0.0, 42742: 0.0}"
camera notification message,"[42512, 69480, 62977, 16080, 43317, 70963, 70964, 70961, 39964, 40065, 60264, 31393, 14188, 71513, 54834, 3427, 66562, 2132, 41191, 1628]",22.32668110000668,20772,120,20892,"{42512: 0.7, 69480: 0.7, 62977: 0.6, 16080: 0.5, 43317: 0.5, 70963: 0.5, 70964: 0.5, 70961: 0.4, 39964: 0.3, 40065: 0.3, 60264: 0.3, 31393: 0.2, 14188: 0.2, 71513: 0.2, 54834: 0.1, 3427: 0.1, 66562: 0.1, 2132: 0.0, 41191: 0.0, 1628: 0.0}"
android news website,"[16515, 16508, 1575, 13860, 71379, 68818, 15497, 42541, 52188, 33440, 43061, 14878, 11492, 14880, 14879, 25465, 71434, 45838, 26970, 33438]",23.7063494999893,21452,120,21572,"{16515: 1.0, 16508: 1.0, 1575: 1.0, 13860: 0.9, 71379: 0.9, 68818: 0.8, 15497: 0.7, 42541: 0.5, 52188: 0.4, 33440: 0.3, 43061: 0.2, 14878: 0.2, 11492: 0.2, 14880: 0.1, 14879: 0.1, 25465: 0.1, 71434: 0.1, 45838: 0.1, 26970: 0.1, 33438: 0.0}"
search coffee with location,"[2703, 2705, 2707, 18449, 2696, 53737, 50622, 6937, 28541, 47031, 57262, 13540, 6932, 49193, 23775, 44819, 6938, 49192, 15613, 15615]",21.019146599981468,22156,120,22276,"{2703: 1.0, 2705: 1.0, 2707: 1.0, 18449: 1.0, 2696: 0.9, 53737: 0.8, 50622: 0.6, 6937: 0.6, 28541: 0.5, 47031: 0.4, 57262: 0.3, 13540: 0.3, 6932: 0.3, 49193: 0.2, 23775: 0.2, 44819: 0.2, 6938: 0.1, 49192: 0.1, 15613: 0.0, 15615: 0.0}"
text editing with their options,"[4285, 4396, 23378, 12304, 34993, 24726, 51704, 16048, 4885, 32308, 30360, 40026, 50598, 2270, 69444, 60801, 48717, 48723, 28277, 53507]",29.04746560001513,21156,120,21276,"{4285: 1.0, 4396: 0.9, 23378: 0.8, 12304: 0.7, 34993: 0.7, 24726: 0.5, 51704: 0.4, 16048: 0.4, 4885: 0.3, 32308: 0.3, 30360: 0.2, 40026: 0.2, 50598: 0.1, 2270: 0.1, 69444: 0.1, 60801: 0.1, 48717: 0.0, 48723: 0.0, 28277: 0.0, 53507: 0.0}"
weather application screen's side menu,"[20721, 31379, 51829, 39597, 17333, 58147, 54279, 4748, 19225, 17344, 39486, 68438, 56943, 22096, 31373, 4825, 69136, 22104, 18041, 39599]",24.909310500021093,23224,120,23344,"{20721: 1.0, 31379: 1.0, 51829: 0.9, 39597: 0.8, 17333: 0.7, 58147: 0.6, 54279: 0.6, 4748: 0.3, 19225: 0.3, 17344: 0.3, 39486: 0.3, 68438: 0.3, 56943: 0.3, 22096: 0.2, 31373: 0.2, 4825: 0.2, 69136: 0.2, 22104: 0.1, 18041: 0.1, 39599: 0.1}"
customer complaint service,"[28822, 5122, 45328, 22829, 2779, 52028, 48828, 31332, 3453, 3521, 23501, 41171, 40239, 42698, 47843, 48522, 14466, 6942, 60454, 6930]",34.84274480002932,21452,120,21572,"{28822: 1.0, 5122: 0.9, 45328: 0.9, 22829: 0.8, 2779: 0.8, 52028: 0.7, 48828: 0.7, 31332: 0.7, 3453: 0.6, 3521: 0.3, 23501: 0.2, 41171: 0.2, 40239: 0.2, 42698: 0.1, 47843: 0.1, 48522: 0.1, 14466: 0.1, 6942: 0.0, 60454: 0.0, 6930: 0.0}"
song with the artist picture and pause button,"[33275, 71492, 711, 71490, 707, 29194, 33276, 27043, 29617, 63179, 54783, 12817, 44134, 33281, 23295, 33283, 55483, 23291, 33282, 70393]",19.890526000002865,21572,120,21692,"{33275: 1.0, 71492: 1.0, 711: 1.0, 71490: 1.0, 707: 0.9, 29194: 0.9, 33276: 0.8, 27043: 0.7, 29617: 0.7, 63179: 0.5, 54783: 0.4, 12817: 0.4, 44134: 0.4, 33281: 0.3, 23295: 0.2, 33283: 0.2, 55483: 0.1, 23291: 0.1, 33282: 0.1, 70393: 0.0}"
complete your melody,"[46619, 50697, 38102, 70783, 38103, 50696, 23116, 854, 20322, 32262, 69703, 36136, 32194, 32190, 52112, 43202, 43860, 2071, 13799, 65833]",16.58810049999738,21112,120,21232,"{46619: 1.0, 50697: 0.9, 38102: 0.8, 70783: 0.8, 38103: 0.6, 50696: 0.6, 23116: 0.6, 854: 0.4, 20322: 0.3, 32262: 0.2, 69703: 0.1, 36136: 0.0, 32194: 0.0, 32190: 0.0, 52112: 0.0, 43202: 0.0, 43860: 0.0, 2071: 0.0, 13799: 0.0, 65833: 0.0}"
Genesis + Book + Android,"[27400, 11820, 11815, 34374, 45335, 62592, 45340, 28508, 44576, 40929, 29546, 40924, 3912, 6383, 22202, 3909, 16684, 6389, 22200, 40933]",26.608499699970707,21500,120,21620,"{27400: 1.0, 11820: 1.0, 11815: 1.0, 34374: 1.0, 45335: 1.0, 62592: 0.9, 45340: 0.8, 28508: 0.8, 44576: 0.7, 40929: 0.3, 29546: 0.3, 40924: 0.2, 3912: 0.2, 6383: 0.2, 22202: 0.1, 3909: 0.1, 16684: 0.1, 6389: 0.1, 22200: 0.0, 40933: 0.0}"
Different Language choice keypad,"[70112, 45339, 19767, 60557, 3441, 43322, 8986, 8976, 3432, 8977, 42980, 12740, 12738, 62582, 57308, 50948, 5816, 70977, 68329, 65888]",27.44392330001574,21476,120,21596,"{70112: 0.9, 45339: 0.8, 19767: 0.6, 60557: 0.4, 3441: 0.2, 43322: 0.2, 8986: 0.2, 8976: 0.2, 3432: 0.2, 8977: 0.2, 42980: 0.1, 12740: 0.1, 12738: 0.1, 62582: 0.0, 57308: 0.0, 50948: 0.0, 5816: 0.0, 70977: 0.0, 68329: 0.0, 65888: 0.0}"
menu providing different buttons to change the settings and to get more information,"[68952, 1380, 51275, 23123, 29729, 25027, 16204, 45304, 1671, 50593, 36064, 67334, 5706, 60624, 50241, 41333, 21573, 60360, 40104, 66979]",25.533235599985346,21352,120,21472,"{68952: 1.0, 1380: 1.0, 51275: 0.9, 23123: 0.9, 29729: 0.8, 25027: 0.8, 16204: 0.8, 45304: 0.7, 1671: 0.6, 50593: 0.6, 36064: 0.5, 67334: 0.3, 5706: 0.3, 60624: 0.3, 50241: 0.2, 41333: 0.2, 21573: 0.2, 60360: 0.2, 40104: 0.2, 66979: 0.1}"
live breaking news video with another top stories article and video,"[68520, 32890, 37498, 3322, 26446, 3319, 71210, 68527, 37741, 24015, 56755, 5238, 37740, 16808, 30709, 28430, 49053, 63264, 803, 16087]",21.508420400030445,21304,120,21424,"{68520: 1.0, 32890: 1.0, 37498: 1.0, 3322: 1.0, 26446: 0.7, 3319: 0.6, 71210: 0.5, 68527: 0.5, 37741: 0.4, 24015: 0.3, 56755: 0.2, 5238: 0.2, 37740: 0.1, 16808: 0.1, 30709: 0.0, 28430: 0.0, 49053: 0.0, 63264: 0.0, 803: 0.0, 16087: 0.0}"
Weekday digest for meal planning,"[6044, 29388, 5270, 66540, 66527, 66544, 5265, 5267, 5260, 5262, 29390, 66532, 48751, 3450, 15688, 4316, 48742, 4834, 4842, 4833]",24.255784899985883,21864,120,21984,"{6044: 1.0, 29388: 0.9, 5270: 0.8, 66540: 0.8, 66527: 0.8, 66544: 0.8, 5265: 0.7, 5267: 0.7, 5260: 0.7, 5262: 0.6, 29390: 0.6, 66532: 0.4, 48751: 0.2, 3450: 0.1, 15688: 0.1, 4316: 0.1, 48742: 0.0, 4834: 0.0, 4842: 0.0, 4833: 0.0}"
Buy atlanta falcons jersey,"[23356, 7591, 23355, 7593, 43251, 21302, 43110, 7590, 25062, 17404, 36628, 17533, 17522, 62503, 40660, 32411, 19720, 17828, 59069, 49463]",18.754066800000146,20844,120,20964,"{23356: 1.0, 7591: 0.9, 23355: 0.8, 7593: 0.5, 43251: 0.4, 21302: 0.2, 43110: 0.2, 7590: 0.2, 25062: 0.1, 17404: 0.1, 36628: 0.1, 17533: 0.0, 17522: 0.0, 62503: 0.0, 40660: 0.0, 32411: 0.0, 19720: 0.0, 17828: 0.0, 59069: 0.0, 49463: 0.0}"
Sidebar with homepage and other options,"[55493, 55494, 55492, 17057, 17819, 3573, 30733, 41355, 30941, 37795, 30463, 36460, 18455, 18457, 67553, 48902, 37797, 67559, 45615, 67561]",24.83205829997314,21524,120,21644,"{55493: 1.0, 55494: 1.0, 55492: 1.0, 17057: 1.0, 17819: 0.9, 3573: 0.8, 30733: 0.8, 41355: 0.8, 30941: 0.7, 37795: 0.5, 30463: 0.4, 36460: 0.3, 18455: 0.3, 18457: 0.2, 67553: 0.2, 48902: 0.2, 37797: 0.1, 67559: 0.1, 45615: 0.1, 67561: 0.1}"
video show of a tattoo,"[51384, 26675, 21753, 46962, 26674, 23419, 51375, 60585, 31044, 60587, 28985, 60584, 28986, 37741, 46964, 70825, 12687, 28430, 28979, 70826]",28.218789000005927,22180,120,22300,"{51384: 1.0, 26675: 0.8, 21753: 0.6, 46962: 0.6, 26674: 0.5, 23419: 0.5, 51375: 0.4, 60585: 0.3, 31044: 0.3, 60587: 0.3, 28985: 0.3, 60584: 0.2, 28986: 0.2, 37741: 0.2, 46964: 0.1, 70825: 0.1, 12687: 0.0, 28430: 0.0, 28979: 0.0, 70826: 0.0}"
Country code listing,"[7300, 37446, 70727, 7952, 7953, 33194, 67583, 63633, 4238, 4243, 69254, 63630, 69267, 51324, 69258, 20638, 69277, 24220, 20640, 69265]",37.90485140000237,22132,120,22252,"{7300: 1.0, 37446: 1.0, 70727: 1.0, 7952: 0.6, 7953: 0.6, 33194: 0.5, 67583: 0.0, 63633: 0.0, 4238: 0.0, 4243: 0.0, 69254: 0.0, 63630: 0.0, 69267: 0.0, 51324: 0.0, 69258: 0.0, 20638: 0.0, 69277: 0.0, 24220: 0.0, 20640: 0.0, 69265: 0.0}"
"book reader with ""Become a Member"" button","[40696, 40693, 6290, 7191, 59341, 13003, 6289, 40930, 52623, 13010, 5606, 52619, 12997, 13004, 13012, 40932, 50967, 1078, 50327, 70606]",31.618156799988355,22956,120,23076,"{40696: 1.0, 40693: 1.0, 6290: 0.6, 7191: 0.5, 59341: 0.4, 13003: 0.3, 6289: 0.3, 40930: 0.3, 52623: 0.2, 13010: 0.2, 5606: 0.2, 52619: 0.1, 12997: 0.1, 13004: 0.1, 13012: 0.1, 40932: 0.1, 50967: 0.1, 1078: 0.0, 50327: 0.0, 70606: 0.0}"
choise of interest,"[5725, 31261, 9292, 1627, 2194, 2849, 31253, 10113, 62106, 50321, 9281, 9286, 62098, 62104, 66380, 64828, 65473, 9398, 47712, 66440]",26.730235799972434,21136,120,21256,"{5725: 1.0, 31261: 1.0, 9292: 1.0, 1627: 1.0, 2194: 1.0, 2849: 1.0, 31253: 0.9, 10113: 0.9, 62106: 0.9, 50321: 0.9, 9281: 0.8, 9286: 0.8, 62098: 0.8, 62104: 0.4, 66380: 0.3, 64828: 0.3, 65473: 0.2, 9398: 0.2, 47712: 0.1, 66440: 0.0}"
Healthy Food options to add in daily Plan,"[55222, 13727, 66527, 66544, 66538, 29389, 19171, 66532, 13173, 30246, 8328, 60609, 60611, 30133, 60613, 57637, 41103, 57626, 13722, 71635]",26.47451169998385,22932,120,23052,"{55222: 1.0, 13727: 1.0, 66527: 0.8, 66544: 0.8, 66538: 0.7, 29389: 0.6, 19171: 0.6, 66532: 0.6, 13173: 0.5, 30246: 0.3, 8328: 0.3, 60609: 0.3, 60611: 0.3, 30133: 0.2, 60613: 0.2, 57637: 0.1, 41103: 0.0, 57626: 0.0, 13722: 0.0, 71635: 0.0}"
Chinese salad recipes,"[8167, 43427, 6395, 70038, 60444, 59930, 14279, 25399, 917, 43431, 59927, 10057, 10064, 12314, 30057, 59014, 29838, 43426, 56501, 17378]",25.64541460003238,22132,120,22252,"{8167: 0.4, 43427: 0.4, 6395: 0.4, 70038: 0.3, 60444: 0.3, 59930: 0.3, 14279: 0.2, 25399: 0.2, 917: 0.2, 43431: 0.1, 59927: 0.1, 10057: 0.1, 10064: 0.0, 12314: 0.0, 30057: 0.0, 59014: 0.0, 29838: 0.0, 43426: 0.0, 56501: 0.0, 17378: 0.0}"
